0.00000,6.51975,4.63887,4.70339,5.23501,3.97331,4.56339,4.31664,4.58738,2.63377,3.45608,6.38818,0.00000,5.87078,5.88553,0.00000,5.03087,4.27326,4.76390,2.01942,1.74385,2.43903,1.29437,0.90627,2.09574,4.17060,4.11221,4.57170,4.49196,2.23070,4.95086
0.00000,4.82445,3.57861,3.45031,4.09386,3.47869,3.17892,3.50373,2.88492,2.69782,2.66266,5.36228,0.00000,3.85038,5.26701,0.00000,3.82982,3.53184,2.78324,2.07439,1.11025,1.62091,2.24201,0.25736,0.16590,3.35671,2.48445,3.17747,2.91115,1.74946,2.39157
0.00000,5.46988,3.35442,3.24546,5.18671,3.45703,4.10730,3.28755,3.36064,3.03107,3.70040,4.72810,0.00000,4.24562,5.14341,0.00000,5.95683,4.75799,2.25505,1.95064,2.36654,2.05178,2.03405,-0.31668,2.98894,4.15890,3.45920,2.65681,3.96465,2.01111,3.82771
0.00000,5.94842,4.38970,3.79287,5.57457,2.95070,5.99145,5.22073,4.50176,3.92929,4.32852,7.22317,0.00000,4.58114,5.54441,0.00000,7.44678,6.22932,2.56071,2.91721,3.39776,1.78315,2.36713,1.40255,3.10252,3.28532,6.15932,5.00037,5.20761,3.13577,3.68206
0.00000,4.28265,4.49628,4.06429,5.89751,4.24791,3.14601,3.79244,3.89563,2.63253,3.18966,4.50760,0.00000,4.92004,6.31013,0.00000,4.27807,3.80859,3.27723,2.50488,3.10667,1.90710,4.80682,0.82552,1.36606,4.85469,2.96953,3.63390,4.14832,2.05225,3.38875
0.00000,5.79123,4.60588,4.49062,5.10575,3.27877,3.46549,4.75842,2.73887,2.79334,3.25539,6.22715,0.00000,5.63543,5.46537,0.00000,3.19364,5.25487,2.60854,3.14102,1.59818,1.68693,4.58859,0.48016,1.88845,3.26357,2.86709,3.47006,2.92488,1.75888,2.47841
0.00000,5.33357,3.95004,4.28507,4.27270,3.12883,3.71542,3.50474,4.32177,2.75360,3.10436,6.09927,0.00000,5.09063,4.55698,0.00000,3.92473,3.89189,2.46147,1.78697,1.26206,2.08810,3.81105,0.41070,1.37089,3.02206,3.48744,2.72978,4.79804,1.80068,2.43492
0.00000,5.90396,4.49728,4.39216,5.74603,3.72637,5.52360,3.85895,3.73546,3.09993,3.10702,6.27208,0.00000,5.24518,6.79405,0.00000,7.06489,5.38112,2.35330,3.22920,1.23365,0.75630,3.04833,0.39176,1.71928,3.86617,4.72024,2.37646,4.32646,2.77394,3.75145
0.00000,5.02113,4.49642,3.38077,4.66447,3.11882,2.92609,4.23857,2.48536,2.22469,2.24355,4.91682,0.00000,3.86677,5.64101,0.00000,4.37962,4.53662,2.07052,2.12191,1.18201,1.47511,4.56766,1.52335,1.31359,3.59593,2.54192,3.59619,2.56387,2.37282,2.10481
0.00000,6.32035,3.82177,3.98767,5.62544,3.49676,4.53541,4.50651,4.21643,3.40618,4.53599,6.16881,0.00000,4.48252,5.62336,0.00000,5.78693,4.03470,2.27226,3.77345,0.97494,1.98802,1.36447,1.67320,1.81612,3.89726,3.47160,3.97171,5.26913,2.32304,4.48692
0.00000,5.47495,5.76146,3.54050,5.19070,4.69337,5.46393,5.79797,5.83333,3.95185,4.67205,5.20610,0.00000,4.10781,4.66567,0.00000,4.48694,6.44511,3.10480,1.25799,1.85383,2.77994,3.47756,2.35462,3.54464,5.54718,5.12052,5.52585,6.84427,2.87797,7.04877
0.00000,4.78992,4.80712,4.72035,5.50612,3.02462,2.99941,3.36926,2.74003,2.53480,3.61494,4.94836,0.00000,5.64407,6.11108,0.00000,3.72395,3.80063,3.78598,0.79093,3.29578,1.64095,0.84538,0.76579,2.24521,3.52177,2.86768,1.76109,2.59258,2.41893,4.10366
0.00000,6.22658,4.33403,4.95894,4.11737,2.84535,3.04907,3.77725,2.80037,2.63678,2.90605,6.18592,0.00000,5.75961,4.29265,0.00000,2.35600,4.66757,2.80634,1.96222,1.40878,3.61691,5.35359,1.69212,1.81822,3.08614,2.47169,2.22643,2.76295,2.34949,2.23602
0.00000,5.92806,4.83844,3.79922,5.24901,2.00500,4.00194,4.42863,3.49508,2.61136,3.28747,4.85369,0.00000,4.54448,4.97441,0.00000,4.63944,6.78274,3.35275,0.97829,3.02327,1.92279,8.34025,1.65169,3.52843,2.09814,3.85582,3.37339,3.46448,2.01232,3.93203
0.00000,4.76024,3.65330,3.58595,3.84565,2.38184,2.66460,3.08993,2.65480,2.52220,2.68596,4.48799,0.00000,4.35510,4.48715,0.00000,3.46618,4.29817,3.07393,0.62651,2.69908,1.94113,-0.11482,0.35071,1.61886,2.06036,2.61857,1.45686,2.51115,0.82940,3.34992
0.00000,5.22242,4.63525,4.89447,5.26682,2.83656,2.96448,3.40096,3.62627,2.60492,2.30932,5.43026,0.00000,6.31156,5.84924,0.00000,5.47977,4.26890,2.87133,2.61088,0.26029,1.92709,5.72267,0.64080,1.74149,2.01516,2.11013,1.52753,3.85970,1.85295,1.63045
0.00000,5.55787,4.10770,4.22435,5.04616,3.84275,4.41365,3.38498,4.21294,2.99269,3.58088,5.44273,0.00000,4.84718,5.64942,0.00000,2.73662,4.72546,2.76963,2.36748,2.90082,2.44644,2.79225,-0.13672,3.20576,4.32997,4.85927,2.58321,4.72350,2.06570,3.22442
0.00000,4.22519,3.67730,3.98724,4.00969,1.85734,3.40091,3.75980,2.31624,2.81566,2.45419,4.95834,0.00000,4.51761,4.46082,0.00000,3.08670,5.09175,1.54280,2.01303,2.25393,3.08242,4.09782,2.39383,1.40080,1.73925,2.64610,2.78307,2.54598,1.53737,3.29531
0.00000,6.10433,3.98069,3.29751,5.05386,3.07163,3.40485,3.22954,2.74391,2.55659,2.69635,6.90161,0.00000,4.08314,5.89706,0.00000,1.43560,3.88956,2.45574,1.56375,2.94062,3.28316,1.02325,1.70185,1.39055,3.47530,3.50566,1.74156,2.61963,2.15708,2.09921
0.00000,5.69568,5.26868,4.23550,4.50682,3.66271,3.76024,3.22754,4.01502,2.81550,3.68105,5.44680,0.00000,4.67591,5.02153,0.00000,4.44953,3.53472,2.07734,0.63661,2.58284,3.42288,4.34978,0.72208,0.86929,4.18475,3.72671,3.30954,4.79213,2.28702,2.83548
0.00000,6.28223,4.15374,4.00457,4.60656,2.87389,2.43962,3.28450,2.47831,2.92739,2.43027,5.13365,0.00000,4.88559,5.17934,0.00000,2.74073,4.46829,3.30118,2.30971,1.98995,0.87217,1.06965,1.26319,1.99501,3.03399,1.90901,1.65879,2.44487,1.77287,2.89591
0.00000,5.20775,4.00733,3.55891,5.20103,1.80545,2.09122,3.25907,2.94087,3.90340,2.66997,5.66777,0.00000,4.19704,5.91521,0.00000,4.21055,5.36079,2.96559,3.72728,2.53056,2.95759,0.70240,1.39121,2.19620,2.07356,1.87446,0.85537,3.01596,2.19637,2.45988
0.00000,5.28025,5.64384,4.58812,4.52916,3.56895,3.66256,3.80348,3.12873,2.66859,2.31297,5.91378,0.00000,4.96286,5.53198,0.00000,6.76799,5.48449,2.90410,3.70948,2.10420,1.10020,7.23379,1.83337,0.69994,4.07011,2.83966,3.47028,3.19132,1.86205,1.70955
1.00000,6.28125,4.35315,4.71932,4.81959,3.06227,3.15794,4.34331,3.51927,3.56555,4.17809,7.03957,0.00000,6.05336,5.37690,0.00000,5.33271,6.10808,2.42844,1.67031,4.59797,1.50135,4.53856,1.04109,1.86298,3.47542,2.70457,2.71946,3.80552,1.61648,4.36946
1.00000,4.96247,5.37459,4.12930,4.62979,3.79127,3.90540,3.90133,3.69812,2.53991,3.03609,4.81022,0.00000,4.86533,5.02413,0.00000,5.23068,4.72846,3.14326,0.77174,1.38898,3.08183,2.82992,1.04215,2.90360,3.74692,3.02623,2.65333,4.37003,2.21947,3.25981
1.00000,6.70904,4.48229,3.70911,3.84155,2.91989,4.13685,3.40279,3.40113,2.55501,3.37651,6.88691,0.00000,4.30178,3.95218,0.00000,0.86581,4.17102,2.58998,1.04612,1.80021,2.16103,3.70032,2.20386,1.15797,3.40468,3.60321,1.73246,3.86697,2.25318,4.34582
1.00000,4.77198,3.76774,2.56855,4.66561,6.98453,6.58745,6.04793,5.32642,3.33354,4.64394,4.15729,0.00000,2.26487,4.36845,0.00000,4.52526,5.32416,2.43855,1.44061,0.25950,2.87789,4.04511,3.70543,5.35312,7.75204,8.07765,7.33407,7.14459,3.71060,7.68769
1.00000,5.80771,5.79407,4.07574,4.95683,4.16317,4.85512,5.86246,4.82223,3.23008,2.80592,5.75643,0.00000,4.35445,4.54148,0.00000,0.36724,4.97097,2.46572,2.61349,2.15079,0.93518,4.91569,1.79007,3.55694,5.20384,5.95903,4.39383,6.27499,2.48334,4.62716
1.00000,6.07210,4.20356,4.82692,4.95652,3.59998,3.95491,3.95656,3.88417,2.97055,3.12785,6.90005,0.00000,6.03078,4.98495,0.00000,5.19445,4.73846,2.78849,2.45874,0.66182,1.46075,3.25276,0.59940,3.59864,4.32896,3.06718,2.95630,4.32710,2.30230,4.18598
1.00000,5.96813,3.98924,2.95976,6.82042,5.95035,6.04548,5.30644,5.13258,3.87167,4.07967,5.43511,0.00000,3.23184,6.97640,0.00000,5.40971,5.37719,2.13823,1.54796,3.73640,3.94557,1.31889,2.61509,3.89443,6.76478,6.28206,3.10112,6.97738,3.43589,4.95860
1.00000,6.22678,4.45878,4.40698,5.30323,5.54710,5.98407,5.67050,5.76131,4.20679,4.31346,4.47771,0.00000,5.08518,4.83850,0.00000,3.48151,7.10861,1.93495,3.26315,2.75114,6.66004,2.62088,1.94469,4.05631,6.39460,6.58959,6.91733,7.39910,3.84748,4.45766
1.00000,5.51572,4.24685,3.98379,5.49269,4.80169,3.90843,4.95049,5.08240,3.50253,3.54540,6.17372,0.00000,4.18766,5.36337,0.00000,2.66439,4.79577,2.83917,4.33770,1.06783,0.66402,4.64972,2.40337,2.81092,6.12939,3.48640,3.95551,6.25645,2.36334,2.69356
1.00000,4.97815,3.57808,3.82230,4.22513,2.17514,2.60237,3.01061,2.50111,2.51199,2.21242,5.27432,0.00000,5.27240,4.24443,0.00000,3.01516,4.50095,2.16647,2.50983,0.36748,2.16940,0.34323,0.61361,1.43336,2.53118,2.12653,2.33300,2.59323,0.83845,3.72979
1.00000,6.41805,3.71849,3.66153,4.01592,1.99218,2.53423,3.13315,3.25395,2.36199,3.83874,6.58679,0.00000,4.45534,4.76020,0.00000,2.43803,6.84163,2.90631,2.60575,1.82219,2.06916,-3.68703,-0.83643,1.54900,2.15793,2.10213,1.10516,3.49112,1.61345,1.57311
1.00000,6.45739,4.11800,3.90035,5.14393,3.73530,3.66525,3.99548,3.56265,3.24303,3.51413,6.50496,0.00000,4.24104,5.57985,0.00000,3.54538,4.73559,2.59272,2.24938,1.34380,3.03547,2.36201,1.45123,0.92547,3.90841,3.05495,3.10637,4.15730,2.59841,2.94052
1.00000,4.46079,6.07500,2.76713,4.68338,5.07220,5.31374,4.60955,5.45708,3.93296,3.86287,4.25123,0.00000,3.20683,4.90169,0.00000,3.58510,5.15604,3.35305,2.45907,0.76173,4.70232,5.42753,2.30963,1.77589,5.67505,5.28042,4.15594,6.13436,3.12681,3.02002
1.00000,3.63686,3.56073,3.62176,4.56857,2.70827,3.24660,3.86387,2.94630,2.63852,4.16758,4.03884,0.00000,4.11580,4.74678,0.00000,5.41889,6.02947,2.27800,1.42794,2.07449,1.51270,1.63491,0.41589,1.88177,3.57720,2.97074,1.97316,3.29872,2.26666,5.37514
1.00000,5.19416,3.41220,4.33072,4.67174,2.75441,2.52057,3.55282,3.20067,3.73640,3.17477,5.40155,0.00000,5.24247,5.13783,0.00000,2.79216,3.07727,2.80922,2.49537,0.93331,3.20059,0.74517,0.71201,1.47417,3.01756,2.48840,3.74063,3.30740,2.34567,2.72877
1.00000,6.95762,4.80557,3.53565,5.05126,6.75132,6.27722,5.64693,4.70030,4.08989,3.64145,7.15930,0.00000,4.07046,4.84631,0.00000,6.04786,6.47175,2.54463,2.49780,1.68194,3.31021,3.76759,0.92292,2.96831,9.95802,5.86831,4.31983,5.98998,3.35314,4.90965
1.00000,4.46172,4.32756,3.04955,4.72634,2.39640,4.60491,3.77339,2.96061,4.03989,3.25021,5.16263,0.00000,3.47404,4.43933,0.00000,4.95237,5.21385,1.98920,3.95757,-0.15514,2.09974,2.48639,2.09586,3.30118,2.34513,4.08126,3.68195,3.49092,2.91405,4.06052
1.00000,5.95112,4.27595,3.61022,4.01428,2.56180,2.72834,3.66546,3.24618,3.74105,3.89949,6.54117,0.00000,4.55627,4.01610,0.00000,4.15163,4.92536,1.96228,1.97995,2.67201,1.22511,2.19876,0.51265,2.08894,3.09474,2.06979,2.69150,3.72312,2.23897,5.99120
1.00000,5.31952,3.11831,3.75526,4.63029,2.92060,2.61781,3.26381,3.43604,2.58636,2.91827,5.23004,0.00000,4.64026,4.83622,0.00000,2.65409,4.96597,2.62199,2.40557,0.86208,2.49432,-1.05478,1.04434,1.90795,3.34355,2.10965,1.87082,3.95027,2.12193,3.29047
1.00000,4.31102,3.89376,4.73721,4.33914,2.32133,3.02770,3.36294,2.41997,2.47715,1.91786,4.40497,0.00000,5.39611,4.36692,0.00000,1.80978,2.60289,2.88712,2.10325,1.32641,2.40624,2.54129,1.35262,1.53689,2.53958,2.64990,2.66190,2.32454,1.62342,0.80549
